,BLEU,rouge1_precision,rouge1_recall,rouge1_fmeasure,rouge2_precision,rouge2_recall,rouge2_fmeasure,rougeL_precision,rougeL_recall,rougeL_fmeasure,METEOR,BERT_precision,BERT_recall,BERT_f1,Perplexity
10,0.06992725375675048,0.24324324324324326,0.3037974683544304,0.2701688555347092,0.023728813559322035,0.029661016949152543,0.026365348399246702,0.12162162162162163,0.1518987341772152,0.1350844277673546,0.19333213542399602,0.7982868552207947,0.8186584711074829,0.8083443641662598,128.99999999999997
11,0.07795089290666318,0.24102564102564103,0.5838509316770186,0.3411978221415608,0.04627249357326478,0.1125,0.06557377049180328,0.14615384615384616,0.35403726708074534,0.20689655172413793,0.279903053540988,0.8074426651000977,0.8375993967056274,0.8222445845603943,144.0
12,0.06500867757903855,0.285140562248996,0.47333333333333333,0.35588972431077687,0.036290322580645164,0.06040268456375839,0.04534005037783376,0.13253012048192772,0.22,0.16541353383458648,0.21203195339952574,0.7994734644889832,0.8263894319534302,0.8127086758613586,118.00000000000004
13,0.0399594671570955,0.4517766497461929,0.4587628865979381,0.4552429667519181,0.08673469387755102,0.08808290155440414,0.08740359897172237,0.20812182741116753,0.211340206185567,0.20971867007672637,0.2530766112157355,0.843398928642273,0.8638092279434204,0.8534820675849915,107.00000000000006
14,0.09398329421444866,0.44621513944223107,0.345679012345679,0.3895652173913043,0.076,0.058823529411764705,0.06631762652705062,0.199203187250996,0.15432098765432098,0.17391304347826086,0.19430498643354938,0.8405610918998718,0.826050877571106,0.8332428932189941,127.99999999999997
15,0.24362694730257478,0.2834008097165992,0.44025157232704404,0.3448275862068966,0.06097560975609756,0.0949367088607595,0.07425742574257425,0.13765182186234817,0.2138364779874214,0.16748768472906403,0.20591700416740036,0.797291100025177,0.8516079187393188,0.8235548138618469,105.99999999999997
16,0.17443262475349663,0.16033755274261605,0.35185185185185186,0.22028985507246376,0.025423728813559324,0.056074766355140186,0.03498542274052478,0.08860759493670886,0.19444444444444445,0.1217391304347826,0.20563542886297187,0.7940242290496826,0.8403063416481018,0.8165099620819092,122.00000000000003
17,0.23004686977496352,0.2889908256880734,0.3620689655172414,0.3214285714285714,0.06451612903225806,0.08092485549132948,0.07179487179487179,0.1559633027522936,0.19540229885057472,0.17346938775510204,0.17883761703461115,0.815803587436676,0.8351902961730957,0.8253831267356873,110.99999999999997
18,0.20311312540136803,0.1984126984126984,0.4966887417218543,0.28355387523629494,0.029177718832891247,0.07333333333333333,0.041745730550284625,0.11904761904761904,0.2980132450331126,0.17013232514177692,0.21828420541576735,0.8136289715766907,0.8450131416320801,0.8290241956710815,127.99999999999997
19,0.018869923894449178,0.3583061889250814,0.48034934497816595,0.41044776119402987,0.07516339869281045,0.10087719298245613,0.08614232209737827,0.18566775244299674,0.24890829694323144,0.2126865671641791,0.2548379909726288,0.8203834295272827,0.838603138923645,0.8293932676315308,128.99999999999997
20,0.21856224828871346,0.22270742358078602,0.4358974358974359,0.2947976878612717,0.0043859649122807015,0.008620689655172414,0.005813953488372093,0.1222707423580786,0.23931623931623933,0.16184971098265896,0.2193753903690203,0.7988099455833435,0.8308601379394531,0.8145198225975037,108.99999999999997
21,0.026238152864094814,0.3269230769230769,0.4358974358974359,0.3736263736263737,0.06280193236714976,0.08387096774193549,0.07182320441988951,0.14423076923076922,0.19230769230769232,0.16483516483516483,0.21776230891647697,0.8136316537857056,0.8454638123512268,0.8292423486709595,114.00000000000003
22,0.12864093867390702,0.15810276679841898,0.42105263157894735,0.22988505747126436,0.007936507936507936,0.02127659574468085,0.011560693641618497,0.08695652173913043,0.23157894736842105,0.12643678160919541,0.15390686661404895,0.7797492742538452,0.8286274075508118,0.8034456372261047,126.99999999999999
23,0.04722988447484876,0.4111111111111111,0.4141791044776119,0.41263940520446096,0.09665427509293681,0.09737827715355805,0.09701492537313433,0.2222222222222222,0.22388059701492538,0.22304832713754646,0.2400288253864914,0.8321249485015869,0.8402770757675171,0.8361811637878418,126.0
24,0.07641863228006567,0.3584070796460177,0.30916030534351147,0.33196721311475413,0.06222222222222222,0.05363984674329502,0.05761316872427984,0.15486725663716813,0.13358778625954199,0.1434426229508197,0.16317358823562225,0.7979627251625061,0.825894296169281,0.8116883039474487,124.00000000000003
25,0.1152278036422804,0.6318181818181818,0.3564102564102564,0.4557377049180327,0.1689497716894977,0.09511568123393316,0.12171052631578946,0.3409090909090909,0.19230769230769232,0.2459016393442623,0.1891485548418839,0.8326029777526855,0.8437918424606323,0.8381600975990295,108.99999999999997
26,0.038765755810782905,0.4,0.41414141414141414,0.40694789081885857,0.049019607843137254,0.050761421319796954,0.04987531172069825,0.17560975609756097,0.18181818181818182,0.17866004962779156,0.23932995113448916,0.8228929042816162,0.8392041325569153,0.8309684991836548,107.00000000000006
27,0.015595239711975791,0.313588850174216,0.3435114503816794,0.32786885245901637,0.03496503496503497,0.038314176245210725,0.03656307129798903,0.15331010452961671,0.16793893129770993,0.16029143897996356,0.16633728590250327,0.8074809312820435,0.8355189561843872,0.8212606906890869,130.99999999999994
28,0.011810653354342896,0.15681233933161953,0.4959349593495935,0.23828124999999997,0.03608247422680412,0.11475409836065574,0.05490196078431372,0.08997429305912596,0.2845528455284553,0.13671875,0.2490735694822889,0.8032383322715759,0.8411086797714233,0.8217374086380005,156.0
