,BLEU,rouge1_precision,rouge1_recall,rouge1_fmeasure,rouge2_precision,rouge2_recall,rouge2_fmeasure,rougeL_precision,rougeL_recall,rougeL_fmeasure,METEOR,BERT_precision,BERT_recall,BERT_f1,Perplexity
13,0.14244764617442796,0.45081967213114754,0.5670103092783505,0.5022831050228311,0.15637860082304528,0.19689119170984457,0.1743119266055046,0.2540983606557377,0.31958762886597936,0.28310502283105027,0.380345314826063,0.8660909533500671,0.8681163787841797,0.8671025037765503,127.99999999999997
14,0.10883393718019128,0.5090361445783133,0.5216049382716049,0.5152439024390244,0.1419939577039275,0.14551083591331268,0.14373088685015292,0.24397590361445784,0.25,0.24695121951219512,0.31916378448217353,0.8553789854049683,0.8448971509933472,0.8501057624816895,156.99999999999994
15,0.06290118950455545,0.2874251497005988,0.6037735849056604,0.3894523326572008,0.08708708708708708,0.18354430379746836,0.11812627291242361,0.16167664670658682,0.33962264150943394,0.21906693711967545,0.33853847307937085,0.8303933143615723,0.8682891726493835,0.8489184975624084,126.0
16,0.11266197937749065,0.30303030303030304,0.6481481481481481,0.41297935103244837,0.12608695652173912,0.27102803738317754,0.172106824925816,0.2077922077922078,0.4444444444444444,0.2831858407079646,0.45292193352059923,0.835706353187561,0.8724713325500488,0.8536931872367859,108.00000000000003
17,0.07619096569287598,0.38247011952191234,0.5517241379310345,0.45176470588235296,0.108,0.15606936416184972,0.1276595744680851,0.21912350597609562,0.3160919540229885,0.25882352941176473,0.3346571676907199,0.8648008108139038,0.8579837679862976,0.8613788485527039,125.00000000000004
18,0.15962176799820413,0.48905109489051096,0.44370860927152317,0.4652777777777778,0.19117647058823528,0.17333333333333334,0.1818181818181818,0.31386861313868614,0.2847682119205298,0.2986111111111111,0.31864257153242964,0.8709525465965271,0.8691221475601196,0.8700364232063293,82.00000000000001
19,0.13533390813006976,0.659217877094972,0.5152838427947598,0.5784313725490196,0.2640449438202247,0.20614035087719298,0.2315270935960591,0.4301675977653631,0.33624454148471616,0.3774509803921568,0.32237699114074053,0.8924716114997864,0.8661974668502808,0.8791382312774658,115.00000000000001
20,0.08032096899428258,0.30414746543778803,0.5641025641025641,0.3952095808383234,0.08333333333333333,0.15517241379310345,0.10843373493975902,0.20276497695852536,0.37606837606837606,0.2634730538922156,0.3381137383931986,0.8491077423095703,0.8585765957832336,0.8538159728050232,115.00000000000001
21,0.06110108883286904,0.2884012539184953,0.5897435897435898,0.3873684210526316,0.09119496855345911,0.1870967741935484,0.12262156448202959,0.1536050156739812,0.3141025641025641,0.2063157894736842,0.3309520729956674,0.8298776745796204,0.8572677373886108,0.8433502912521362,133.99999999999997
22,0.07138168593837142,0.26905829596412556,0.631578947368421,0.37735849056603776,0.0990990990990991,0.23404255319148937,0.13924050632911394,0.17488789237668162,0.4105263157894737,0.24528301886792453,0.3807091671310044,0.8619638681411743,0.8780517578125,0.8699334263801575,122.00000000000003
23,0.13337915061634698,0.571969696969697,0.5634328358208955,0.5676691729323309,0.19771863117870722,0.1947565543071161,0.19622641509433963,0.29924242424242425,0.2947761194029851,0.2969924812030076,0.2976392035918093,0.871929407119751,0.8574838638305664,0.864646315574646,119.00000000000003
24,0.21837224296673005,0.6076923076923076,0.6030534351145038,0.6053639846743295,0.2548262548262548,0.25287356321839083,0.25384615384615383,0.3769230769230769,0.37404580152671757,0.37547892720306514,0.35605133732701844,0.8903000950813293,0.8855517506599426,0.887919545173645,118.00000000000004
25,0.05733890112116966,0.725609756097561,0.30512820512820515,0.42960288808664265,0.27607361963190186,0.11568123393316196,0.1630434782608696,0.40853658536585363,0.1717948717948718,0.24187725631768955,0.1751513485687363,0.8821934461593628,0.8442291021347046,0.8627938628196716,103.99999999999999
26,0.14142879620212162,0.6041666666666666,0.4393939393939394,0.5087719298245614,0.23076923076923078,0.16751269035532995,0.19411764705882353,0.3680555555555556,0.2676767676767677,0.30994152046783624,0.3141341650601035,0.8853718042373657,0.8544327616691589,0.8696271777153015,97.0
27,0.06047060948015984,0.7033898305084746,0.31679389312977096,0.4368421052631578,0.23931623931623933,0.10727969348659004,0.14814814814814817,0.4661016949152542,0.2099236641221374,0.2894736842105263,0.21067196852429687,0.8769971132278442,0.8597730994224548,0.8682997226715088,82.00000000000001
28,0.06840760029457264,0.23780487804878048,0.6341463414634146,0.3458980044345898,0.0856269113149847,0.22950819672131148,0.12472160356347439,0.1798780487804878,0.4796747967479675,0.2616407982261641,0.3542366313614053,0.8584874272346497,0.8696736097335815,0.8640442490577698,108.99999999999997
